Title,Author,genres
The Cat Who Walks Through Walls (The World As Myth),Robert A. Heinlein,Adventure; Audiobook; Classics; Fantasy; Fiction; Mystery; Science Fiction; Science Fiction Fantasy; Speculative Fiction; Time Travel
The Fantasies of Robert A. Heinlein,Robert A. Heinlein,Anthologies; Audiobook; Classics; Collections; Fantasy; Fiction; Horror; Mystery; Science Fiction; Science Fiction Fantasy; Short Stories
Citizen of the Galaxy,Robert A. Heinlein,Adventure; Audiobook; Classics; Fantasy; Fiction; Science Fiction; Science Fiction Fantasy; Space; Space Opera; Speculative Fiction; Young Adult
The Moon is a Harsh Mistress,Robert A. Heinlein,Audiobook; Classics; Fantasy; Fiction; Novels; Politics; Science Fiction; Science Fiction Fantasy; Space; Speculative Fiction
Roverandom,J.R.R. Tolkien/Wayne G. Hammond/Christina Scull,Adventure; British Literature; Childrens; Classics; European Literature; Fantasy; Fiction; Middle Grade; Science Fiction Fantasy; Short Stories; Young Adult
The Mysteries of Pittsburgh,Michael Chabon,Adult; American; Coming Of Age; Contemporary; Fiction; LGBT; Literary Fiction; Literature; Novels; Queer; Young Adult
Summerland,Michael Chabon,Adventure; Baseball; Childrens; Fantasy; Fiction; Middle Grade; Novels; Science Fiction Fantasy; Sports; Young Adult
The Yiddish Policemen's Union,Michael Chabon,Alternate History; Crime; Fantasy; Fiction; Jewish; Literary Fiction; Literature; Mystery; Novels; Science Fiction
The Toy Maker: The Life and Times of Inventor Frank Hornby,Anthony Mcreavy,Autobiography; Biography
The Disappointment Artist,Jonathan Lethem,American; Art; Autobiography; Biography; Biography Memoir; Essays; Literature; Memoir; Music; New York; Nonfiction; Short Stories; Writing
The Wall of the Sky  the Wall of the Eye,Jonathan Lethem,Anthologies; Collections; Dystopia; Fantasy; Fiction; Literature; Science Fiction; Science Fiction Fantasy; Short Stories; Speculative Fiction
You Don't Love Me Yet,Jonathan Lethem,American; Audiobook; Contemporary; Fiction; Literary Fiction; Literature; Music; Novels; Romance; The United States Of America
Gun  With Occasional Music,Jonathan Lethem,Crime; Detective; Dystopia; Fantasy; Fiction; Mystery; Noir; Novels; Science Fiction; Speculative Fiction
As She Climbed Across the Table,Jonathan Lethem,Contemporary; Fantasy; Fiction; Literary Fiction; Literature; Novels; Romance; Science Fiction; Science Fiction Fantasy; Speculative Fiction
Living With the Passive-Aggressive Man,Scott Wetzler,Nonfiction; Psychology; Relationships; Self Help
Cypress Gardens (Images of America: Florida),Mary M. Flekke/Sarah E. MacDonald/Randall M. MacDonald,History
The Organized Student: Teaching Children the Skills for Success in School and Beyond,Donna Goldberg/Jennifer Zwiebel,Adhd; Childrens; Education; Neurodiversity; Nonfiction; Parenting; Self Help; Teaching
Beach Music,Pat Conroy,Adult Fiction; American; Audiobook; Contemporary; Drama; Fiction; Historical; Historical Fiction; Literary Fiction; Literature; Novels; Southern
Der Gesang Des Meeres. Beach Music,Pat Conroy,Adult Fiction; American; Audiobook; Contemporary; Drama; Fiction; Historical; Historical Fiction; Literary Fiction; Literature; Novels; Southern
The Prince of Tides,Pat Conroy,Adult Fiction; American; Classics; Contemporary; Drama; Fiction; Literary Fiction; Literature; Novels; Romance; Southern
Blessings,Belva Plain,Adult Fiction; Chick Lit; Contemporary; Contemporary Romance; Drama; Fiction; Jewish; Literature; Romance; The United States Of America; Womens Fiction
Seven Complete Perry Mason Novels - The Case Of: The Foot-Loose Doll / The Glamorous Ghost / The Long-Legged Models / The Lucky Loser  The Screaming Woman / The Terrified Typist / The Waylaid Wolf,Erle Stanley Gardner,Fiction; Mystery
The Case of the Glamorous Ghost (Perry Mason),Erle Stanley Gardner,American; Crime; Detective; Fiction; Literature; Mystery; Novels; Whodunit
The Case of the Half-Wakened Wife,Erle Stanley Gardner,Crime; Detective; Fiction; Mystery; Mystery Thriller; Novels; Thriller
I Dreamed I Married Perry Mason (A Cece Caruso Mystery  #1),Susan Kandel,Amateur Sleuth; Books About Books; Chick Lit; Cozy Mystery; Fiction; Gardening; Horticulture; Humor; Murder Mystery; Mystery; Mystery Thriller; Thriller; Womens Fiction; Writing
The Case of the Terrified Typist (Perry Mason #49),Erle Stanley Gardner,Adult; Classics; Crime; Detective; Fiction; Murder Mystery; Mystery; Novels; Thriller
The Case of the Curious Bride (Perry Mason Mystery),Erle Stanley Gardner,American; Audiobook; Classics; Crime; Detective; Fiction; Literature; Mystery; Mystery Thriller; Pulp; Thriller
Fragile Things: Short Fictions and Wonders,Neil Gaiman,Anthologies; Audiobook; Fantasy; Fiction; Horror; Poetry; Science Fiction; Science Fiction Fantasy; Short Stories; Urban Fantasy
The Good Fairies of New York,Martin Millar/Neil Gaiman,Adult; Contemporary; Fairies; Fantasy; Fiction; Humor; New York; Novels; Paranormal; Science Fiction Fantasy; Urban Fantasy
Smoke and Mirrors: Short Fiction and Illusions,Neil Gaiman,Anthologies; Audiobook; Fantasy; Fiction; Horror; Poetry; Science Fiction; Science Fiction Fantasy; Short Stories; Urban Fantasy
Death: The High Cost of Living,Neil Gaiman/Chris Bachalo/Mark Buckingham/Tori Amos,Comic Book; Comics; Death; Fantasy; Fiction; Graphic Novels; Graphic Novels Comics; Horror; Mythology; Sequential Art; Urban Fantasy
Stardust,Neil Gaiman,Adult; Adventure; Audiobook; Fairy Tales; Fantasy; Fiction; Magic; Romance; Science Fiction Fantasy; Young Adult
The Facts in the Case of the Departure of Miss Finch,Neil Gaiman/Michael Zulli,Comic Book; Comics; Fantasy; Fiction; Graphic Novels; Graphic Novels Comics; Horror; Mystery; Sequential Art; Short Stories; Urban Fantasy
The Diagnosis,Alan Lightman,Adult; American; Book Club; Contemporary; Fiction; Health; Illness; Literary Fiction; Literature; Novels; Unfinished
The Best American Science Writing 2002,Matt Ridley/Jesse Cohen/Alan Lightman/Joseph D'Agnese,Nonfiction; Popular Science; Science
The Complete Poetry,John Milton/John T. Shawcross,17th Century; British Literature; Classic Literature; Classics; European Literature; Fantasy; Fiction; Literature; Mythology; Poetry; Religion
The Complete Poems and Major Prose,John Milton/Merritt Y. Hughes,17th Century; Academic; Anthologies; British Literature; Classics; College; Essays; European Literature; Fiction; Literature; Philosophy; Poetry; Writing
The Man and the Author: John Milton: Twentieth Century Perspectives,J. Martin Evans,Literary Collections
The Major Works,John Milton/Jonathan Goldberg/Stephen Orgel,17th Century; Anthologies; British Literature; Classics; European Literature; Fantasy; Fiction; Literature; Mythology; Philosophy; Plays; Poetry
Christopher and His Kind,Christopher Isherwood,Autobiography; Biography; Biography Memoir; Classics; Gay; History; LGBT; Memoir; Nonfiction; Queer
The Condor And The Cows: A South American Travel Diary,Christopher Isherwood/William Caskey/Jeffrey Meyers,LGBT; Nonfiction; Travel
A Single Man,Christopher Isherwood,20th Century; British Literature; Classics; European Literature; Fiction; Gay; LGBT; Literary Fiction; Literature; Novels; Queer
Christopher et son monde  1929-1939,Christopher Isherwood,Autobiography; Biography; Biography Memoir; Classics; Gay; History; LGBT; Memoir; Nonfiction; Queer
The Love of the Last Tycoon,F. Scott Fitzgerald,20th Century; American; Classics; Fiction; Historical; Historical Fiction; Literary Fiction; Literature; Modern Classics; Novels; Romance
About This Life,Barry  Lopez,Autobiography; Biography; Environment; Essays; Language; Memoir; Nature; Nonfiction; Philosophy; Travel; Writing
Arctic Dreams,Barry  Lopez,Adventure; Autobiography; Environment; History; Memoir; Natural History; Nature; Nonfiction; Outdoors; Science; Travel
Field Notes: The Grace Note of the Canyon Wren,Barry  Lopez,Anthropology; Environment; Essays; Fiction; Natural History; Nature; Science; Science Nature; Short Stories; Travel; Westerns; Writing
The Rediscovery of North America,Barry  Lopez,Academic; American History; Biology; Ecology; Environment; Essays; History; Nature; Nonfiction; North American Hi...; Politics; School; Travel; Writing
Deadly Feasts: Tracking the Secrets of a Terrifying New Plague,Richard Rhodes,Audiobook; Biology; Disease; Health; History; Illness; Medical; Medicine; Neuroscience; Nonfiction; Science
How to Write: Advice and Reflections,Richard Rhodes,How To; Humanities; Language; Linguistics; Nonfiction; Reference; Writing
John James Audubon,Richard Rhodes,American History; Animals; Art; Biography; Biography Memoir; Birds; Environment; History; Nature; Nonfiction; North American Hi...; Science
Masters of Death: The SS-Einsatzgruppen and the Invention of the Holocaust,Richard Rhodes,Cultural; European History; German History; Germany; History; Holocaust; Military; Military Fiction; Military History; Nazi Party; Nonfiction; War; World War II
A Hole in the World: An American Boyhood,Richard Rhodes,Autobiography; Biography; Memoir; Nonfiction
The Crack-Up,F. Scott Fitzgerald/Edmund Wilson,20th Century; American; Biography Memoir; Classics; Essays; Fiction; Health; Language; Literature; Mental Health; Short Stories; Writing
Walden & Resistance to Civil Government (Critical Edition),Owen  Thomas/William John Rossi/Henry David Thoreau/William Rossi,American; Autobiography; Classics; Environment; Essays; History; Literature; Memoir; Nature; Nonfiction; Philosophy; Politics; Writing
Collected Essays and Poems,Henry David Thoreau/Elizabeth Hall Witherell,American; Anthologies; Classic Literature; Classics; Environment; Essays; Literature; Nature; Nonfiction; Philosophy; Poetry; Writing
The Portable Thoreau,Henry David Thoreau/Carl Bode,American; Anthologies; Classics; Environment; Essays; History; Literature; Nature; Nonfiction; Philosophy; Poetry; Writing
True Harvest: Readings From Henry David Thoreau For Every Day Of The Year,Henry David Thoreau/Barry M. Andrews,Religion
Civil Disobedience and Other Essays,Henry David Thoreau,19th Century; Academic; Classics; Essays; History; Literature; Nonfiction; Philosophy; Political Science; Politics; School; Writing
Walden,Henry David Thoreau,American; Autobiography; Biography; Classics; Environment; Essays; Literature; Memoir; Nature; Nonfiction; Philosophy; Writing
Interrupted Music: The Making of Tolkien's Mythology,Verlyn Flieger,Criticism; Fantasy; Literary Criticism; Mythology; Nonfiction; Reference; Religion; Science Fiction Fantasy; Theology
The Tolkien Fan's Medieval Reader,"David E. Smith (Turgon of TheOneRing.net, one of the founding members of this Tolkien website)/Verlyn Flieger/Turgon (=David E. Smith)",Fantasy; Reference
Touchy and Feely (Sissy Sawyer  #1),Graham Masterton,Crime; Fiction; Horror; Mystery
Prey,Graham Masterton,Cthulhu Mythos; Fantasy; Fiction; Horror; Lovecraftian; Mystery; Novels; Science Fiction; Thriller; Time Travel; Weird Fiction
Hidden World,Graham Masterton,Fantasy; Horror
The House That Jack Built,Graham Masterton,Adult; Fantasy; Fiction; Ghosts; Halloween; Holiday; Horror; Paranormal; Supernatural; Suspense; Thriller; Weird Fiction
The Riverside Milton,John Milton/Roy C. Flannagan,Christianity; Classics; Drama; Education; Fiction; Literature; Philosophy; Poetry; Religion; Textbooks
How to Read a Poem,Terry Eagleton,Criticism; Humanities; Language; Lit Crit; Literary Criticism; Literary Fiction; Literature; Nonfiction; Philosophy; Poetry; Reference
The Gatekeeper: A Memoir,Terry Eagleton,Autobiography; Biography; Biography Memoir; Criticism; Literary Criticism; Memoir; Nonfiction; Philosophy; Religion
The Ideology of the Aesthetic,Terry Eagleton,Art; Criticism; Cultural; History; Literary Criticism; Literature; Nonfiction; Philosophy; Social Science; Theory
Marxism and Literary Criticism,Terry Eagleton,Academic; British Literature; Criticism; European Literature; Grad School; Literary Criticism; Literature; Nonfiction; Philosophy; Politics; Theory
Children of God (The Sparrow  #2),Mary Doria Russell,Adult; Aliens; Fantasy; Fiction; Literary Fiction; Novels; Religion; Science Fiction; Science Fiction Fantasy; Speculative Fiction
When the Lion Feeds (Courtney  #1),Wilbur Smith,Action; Adventure; Africa; Audiobook; Cultural; Fiction; Historical; Historical Fiction; Novels; South Africa; Southern Africa; Thriller
Birds of Prey (Courtney #9),Wilbur Smith,Action; Adventure; Africa; Cultural; Fiction; Historical; Historical Fiction; Literature; Novels; Pirates; Thriller
Alberic the Wise,Norton Juster/Leonard Baskin,Adult; Anthologies; Childrens; Fantasy; Fiction; Juvenile; Picture Books; Short Stories; Young Adult; Young Readers
The Hello  Goodbye Window,Norton Juster/Chris Raschka,2nd Grade; Childrens; Contemporary; Cultural; Family; Fiction; Love; Picture Books; Realistic Fiction; Storytime
The Dot and the Line: A Romance in Lower Mathematics,Norton Juster,Art; Childrens; Classics; Fantasy; Fiction; Humor; Mathematics; Picture Books; Romance; Science; Young Adult
Le Royaume fantôme,Norton Juster,Academic; Adventure; Childrens; Classics; Fantasy; Fiction; Humor; Juvenile; Middle Grade; School; Young Adult
1632,Eric Flint,Alternate History; Fantasy; Fiction; Historical; Historical Fiction; Military Fiction; Science Fiction; Science Fiction Fantasy; Time Travel; War
Lützen 1632 : climax of the Thirty Years war,Richard Brzezinski/Graham Turner,17th Century; History; Literature; Military; Military History; Nonfiction
Marvels,Kurt Busiek/Alex Ross,Comic Book; Comics; Comix; Fantasy; Fiction; Graphic Novels; Graphic Novels Comics; Marvel; Science Fiction; Sequential Art; Superheroes
Marvels,Kurt Busiek/Alex Ross,Comic Book; Comics; Comix; Fantasy; Fiction; Graphic Novels; Graphic Novels Comics; Marvel; Science Fiction; Sequential Art; Superheroes
Superman: Back in Action,Kurt Busiek/Fabian Nicieiza/Len Wein/Gerry Conway/Pete Woods/José Luis García-López,Comics; Dc Comics; Fiction; Graphic Novels; Sequential Art; Superheroes; Superman
Spider-Man: Saga of the Sandman,Stan Lee/Roy Thomas/Tom DeFalco/Kurt Busiek/Steve Ditko/Jack Kirby/Herb Trimpe/Ross Andru,Comic Book; Comics; Graphic Novels; Graphic Novels Comics; Marvel; Sequential Art; Spider Man; Superheroes
Superman: Up  Up  and Away!,Kurt Busiek/Geoff Johns/Pete Woods/Renato Guedes,Comic Book; Comics; Dc Comics; Fiction; Graphic Novels; Graphic Novels Comics; Sequential Art; Superheroes; Superman
Kingdom Come,Mark Waid/Alex Ross/Elliot S. Maggin,Batman; Comic Book; Comics; Dc Comics; Fantasy; Fiction; Graphic Novels; Graphic Novels Comics; Sequential Art; Superheroes; Superman
Fantastic Four  Volume 2,Mark Waid/Mike Wieringo/Howard Porter,Adventure; Comic Book; Comics; Fantasy; Fiction; Graphic Novels; Graphic Novels Comics; Marvel; Science Fiction; Sequential Art; Superheroes
The Flash: Dead Heat,Mark Waid/Oscar Jimenez/Humberto Ramos/José Marzán Jr./Wayne Faucher,Comics; Dc Comics; Graphic Novels; Graphic Novels Comics; Science Fiction; Sequential Art; Superheroes
